# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
Europe_Eastern,electricity,solar,CSP_storage,2085,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2085,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2085,6.50E-04
India,electricity,solar,CSP_storage,2085,0.731039279
Indonesia,electricity,solar,CSP_storage,2085,0.85
Japan,electricity,solar,CSP_storage,2085,0.85
Mexico,electricity,solar,CSP_storage,2085,0.65765323
Middle East,electricity,solar,CSP_storage,2085,0.61916151
Pakistan,electricity,solar,CSP_storage,2085,0.694335015
Russia,electricity,solar,CSP_storage,2085,0.85
South Africa,electricity,solar,CSP_storage,2085,0.575035633
South America_Northern,electricity,solar,CSP_storage,2085,0.729528517
South America_Southern,electricity,solar,CSP_storage,2085,0.626970589
South Asia,electricity,solar,CSP_storage,2085,0.715295272
South Korea,electricity,solar,CSP_storage,2085,0.85
Southeast Asia,electricity,solar,CSP_storage,2085,0.728053786
Taiwan,electricity,solar,CSP_storage,2085,0.85
Argentina,electricity,solar,CSP_storage,2085,0.615900628
Colombia,electricity,solar,CSP_storage,2085,0.842562791
USA,electricity,solar,CSP,2090,0.250000124
Africa_Eastern,electricity,solar,CSP,2090,0.246297381
Africa_Northern,electricity,solar,CSP,2090,0.237111547
Africa_Southern,electricity,solar,CSP,2090,0.237772006
Africa_Western,electricity,solar,CSP,2090,0.24342389
Australia_NZ,electricity,solar,CSP,2090,0.231893253
Brazil,electricity,solar,CSP,2090,0.305748844
Canada,electricity,solar,CSP,2090,0.348881694
Central America and Caribbean,electricity,solar,CSP,2090,0.273932164
Central Asia,electricity,solar,CSP,2090,0.284730779
China,electricity,solar,CSP,2090,0.253152243
EU-12,electricity,solar,CSP,2090,0.25220069
EU-15,electricity,solar,CSP,2090,0.270328965
Europe_Eastern,electricity,solar,CSP,2090,0.330465573
Europe_Non_EU,electricity,solar,CSP,2090,0.279812997
European Free Trade Association,electricity,solar,CSP,2090,2.50E-04
India,electricity,solar,CSP,2090,0.281168953
Indonesia,electricity,solar,CSP,2090,0.333299229
Japan,electricity,solar,CSP,2090,0.384107543
Mexico,electricity,solar,CSP,2090,0.25294355
Middle East,electricity,solar,CSP,2090,0.238139042
Pakistan,electricity,solar,CSP,2090,0.267051929
Russia,electricity,solar,CSP,2090,0.37545867
South Africa,electricity,solar,CSP,2090,0.221167551
South America_Northern,electricity,solar,CSP,2090,0.280587891
South America_Southern,electricity,solar,CSP,2090,0.241142534
South Asia,electricity,solar,CSP,2090,0.275113566
South Korea,electricity,solar,CSP,2090,0.339213182
Southeast Asia,electricity,solar,CSP,2090,0.280020687
Taiwan,electricity,solar,CSP,2090,0.401339283
Argentina,electricity,solar,CSP,2090,0.236884857
Colombia,electricity,solar,CSP,2090,0.324062612
USA,electricity,solar,CSP_storage,2090,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2090,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2090,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2090,0.618207216
Africa_Western,electricity,solar,CSP_storage,2090,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2090,0.602922459
Brazil,electricity,solar,CSP_storage,2090,0.794946994
Canada,electricity,solar,CSP_storage,2090,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2090,0.712223626
Central Asia,electricity,solar,CSP_storage,2090,0.740300026
China,electricity,solar,CSP_storage,2090,0.658195831
EU-12,electricity,solar,CSP_storage,2090,0.655721795
EU-15,electricity,solar,CSP_storage,2090,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,2090,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2090,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2090,6.50E-04
India,electricity,solar,CSP_storage,2090,0.731039279
Indonesia,electricity,solar,CSP_storage,2090,0.85
Japan,electricity,solar,CSP_storage,2090,0.85
Mexico,electricity,solar,CSP_storage,2090,0.65765323
Middle East,electricity,solar,CSP_storage,2090,0.61916151
Pakistan,electricity,solar,CSP_storage,2090,0.694335015
Russia,electricity,solar,CSP_storage,2090,0.85
South Africa,electricity,solar,CSP_storage,2090,0.575035633
South America_Northern,electricity,solar,CSP_storage,2090,0.729528517
South America_Southern,electricity,solar,CSP_storage,2090,0.626970589
South Asia,electricity,solar,CSP_storage,2090,0.715295272
South Korea,electricity,solar,CSP_storage,2090,0.85
Southeast Asia,electricity,solar,CSP_storage,2090,0.728053786
Taiwan,electricity,solar,CSP_storage,2090,0.85
Argentina,electricity,solar,CSP_storage,2090,0.615900628
Colombia,electricity,solar,CSP_storage,2090,0.842562791
USA,electricity,solar,CSP,2095,0.250000124
Africa_Eastern,electricity,solar,CSP,2095,0.246297381
Africa_Northern,electricity,solar,CSP,2095,0.237111547
Africa_Southern,electricity,solar,CSP,2095,0.237772006
Africa_Western,electricity,solar,CSP,2095,0.24342389
Australia_NZ,electricity,solar,CSP,2095,0.231893253
Brazil,electricity,solar,CSP,2095,0.305748844
Canada,electricity,solar,CSP,2095,0.348881694
Central America and Caribbean,electricity,solar,CSP,2095,0.273932164
Central Asia,electricity,solar,CSP,2095,0.284730779
China,electricity,solar,CSP,2095,0.253152243
EU-12,electricity,solar,CSP,2095,0.25220069
EU-15,electricity,solar,CSP,2095,0.270328965
Europe_Eastern,electricity,solar,CSP,2095,0.330465573
Europe_Non_EU,electricity,solar,CSP,2095,0.279812997
European Free Trade Association,electricity,solar,CSP,2095,2.50E-04
India,electricity,solar,CSP,2095,0.281168953
Indonesia,electricity,solar,CSP,2095,0.333299229
Japan,electricity,solar,CSP,2095,0.384107543
Mexico,electricity,solar,CSP,2095,0.25294355
Middle East,electricity,solar,CSP,2095,0.238139042
Pakistan,electricity,solar,CSP,2095,0.267051929
Russia,electricity,solar,CSP,2095,0.37545867
South Africa,electricity,solar,CSP,2095,0.221167551
South America_Northern,electricity,solar,CSP,2095,0.280587891
South America_Southern,electricity,solar,CSP,2095,0.241142534
South Asia,electricity,solar,CSP,2095,0.275113566
South Korea,electricity,solar,CSP,2095,0.339213182
Southeast Asia,electricity,solar,CSP,2095,0.280020687
Taiwan,electricity,solar,CSP,2095,0.401339283
Argentina,electricity,solar,CSP,2095,0.236884857
Colombia,electricity,solar,CSP,2095,0.324062612
USA,electricity,solar,CSP_storage,2095,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2095,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2095,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2095,0.618207216
Africa_Western,electricity,solar,CSP_storage,2095,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2095,0.602922459
Brazil,electricity,solar,CSP_storage,2095,0.794946994
Canada,electricity,solar,CSP_storage,2095,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2095,0.712223626
Central Asia,electricity,solar,CSP_storage,2095,0.740300026
China,electricity,solar,CSP_storage,2095,0.658195831
EU-12,electricity,solar,CSP_storage,2095,0.655721795
EU-15,electricity,solar,CSP_storage,2095,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,2095,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2095,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2095,6.50E-04
India,electricity,solar,CSP_storage,2095,0.731039279
Indonesia,electricity,solar,CSP_storage,2095,0.85
Japan,electricity,solar,CSP_storage,2095,0.85
Mexico,electricity,solar,CSP_storage,2095,0.65765323
Middle East,electricity,solar,CSP_storage,2095,0.61916151
Pakistan,electricity,solar,CSP_storage,2095,0.694335015
Russia,electricity,solar,CSP_storage,2095,0.85
South Africa,electricity,solar,CSP_storage,2095,0.575035633
South America_Northern,electricity,solar,CSP_storage,2095,0.729528517
South America_Southern,electricity,solar,CSP_storage,2095,0.626970589
South Asia,electricity,solar,CSP_storage,2095,0.715295272
South Korea,electricity,solar,CSP_storage,2095,0.85
Southeast Asia,electricity,solar,CSP_storage,2095,0.728053786
Taiwan,electricity,solar,CSP_storage,2095,0.85
Argentina,electricity,solar,CSP_storage,2095,0.615900628
Colombia,electricity,solar,CSP_storage,2095,0.842562791
USA,electricity,solar,CSP,2100,0.250000124
Africa_Eastern,electricity,solar,CSP,2100,0.246297381
Africa_Northern,electricity,solar,CSP,2100,0.237111547
Africa_Southern,electricity,solar,CSP,2100,0.237772006
Africa_Western,electricity,solar,CSP,2100,0.24342389
Australia_NZ,electricity,solar,CSP,2100,0.231893253
Brazil,electricity,solar,CSP,2100,0.305748844
Canada,electricity,solar,CSP,2100,0.348881694
Central America and Caribbean,electricity,solar,CSP,2100,0.273932164
Central Asia,electricity,solar,CSP,2100,0.284730779
China,electricity,solar,CSP,2100,0.253152243
EU-12,electricity,solar,CSP,2100,0.25220069
EU-15,electricity,solar,CSP,2100,0.270328965
Europe_Eastern,electricity,solar,CSP,2100,0.330465573
Europe_Non_EU,electricity,solar,CSP,2100,0.279812997
European Free Trade Association,electricity,solar,CSP,2100,2.50E-04
India,electricity,solar,CSP,2100,0.281168953
Indonesia,electricity,solar,CSP,2100,0.333299229
Japan,electricity,solar,CSP,2100,0.384107543
Mexico,electricity,solar,CSP,2100,0.25294355
Middle East,electricity,solar,CSP,2100,0.238139042
Pakistan,electricity,solar,CSP,2100,0.267051929
Russia,electricity,solar,CSP,2100,0.37545867
South Africa,electricity,solar,CSP,2100,0.221167551
South America_Northern,electricity,solar,CSP,2100,0.280587891
South America_Southern,electricity,solar,CSP,2100,0.241142534
South Asia,electricity,solar,CSP,2100,0.275113566
South Korea,electricity,solar,CSP,2100,0.339213182
Southeast Asia,electricity,solar,CSP,2100,0.280020687
Taiwan,electricity,solar,CSP,2100,0.401339283
Argentina,electricity,solar,CSP,2100,0.236884857
Colombia,electricity,solar,CSP,2100,0.324062612
USA,electricity,solar,CSP_storage,2100,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2100,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2100,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2100,0.618207216
Africa_Western,electricity,solar,CSP_storage,2100,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2100,0.602922459
Brazil,electricity,solar,CSP_storage,2100,0.794946994
Canada,electricity,solar,CSP_storage,2100,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2100,0.712223626
Central Asia,electricity,solar,CSP_storage,2100,0.740300026
China,electricity,solar,CSP_storage,2100,0.658195831
EU-12,electricity,solar,CSP_storage,2100,0.655721795
EU-15,electricity,solar,CSP_storage,2100,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,2100,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2100,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2100,6.50E-04
India,electricity,solar,CSP_storage,2100,0.731039279
Indonesia,electricity,solar,CSP_storage,2100,0.85
Japan,electricity,solar,CSP_storage,2100,0.85
Mexico,electricity,solar,CSP_storage,2100,0.65765323
Middle East,electricity,solar,CSP_storage,2100,0.61916151
Pakistan,electricity,solar,CSP_storage,2100,0.694335015
Russia,electricity,solar,CSP_storage,2100,0.85
South Africa,electricity,solar,CSP_storage,2100,0.575035633
South America_Northern,electricity,solar,CSP_storage,2100,0.729528517
South America_Southern,electricity,solar,CSP_storage,2100,0.626970589
South Asia,electricity,solar,CSP_storage,2100,0.715295272
South Korea,electricity,solar,CSP_storage,2100,0.85
Southeast Asia,electricity,solar,CSP_storage,2100,0.728053786
Taiwan,electricity,solar,CSP_storage,2100,0.85
Argentina,electricity,solar,CSP_storage,2100,0.615900628
Colombia,electricity,solar,CSP_storage,2100,0.842562791
USA,electricity,wind,wind_offshore,1975,0.4
USA,electricity,wind,wind_offshore,1990,0.4
USA,electricity,wind,wind_offshore,2005,0.4
USA,electricity,wind,wind_offshore,2010,0.4
USA,electricity,wind,wind_offshore,2015,0.4
USA,electricity,wind,wind_offshore,2020,0.4
USA,electricity,wind,wind_offshore,2025,0.4
USA,electricity,wind,wind_offshore,2030,0.4
USA,electricity,wind,wind_offshore,2035,0.4
USA,electricity,wind,wind_offshore,2040,0.4
USA,electricity,wind,wind_offshore,2045,0.4
USA,electricity,wind,wind_offshore,2050,0.4
USA,electricity,wind,wind_offshore,2055,0.4
USA,electricity,wind,wind_offshore,2060,0.4
USA,electricity,wind,wind_offshore,2065,0.4
USA,electricity,wind,wind_offshore,2070,0.4
USA,electricity,wind,wind_offshore,2075,0.4
USA,electricity,wind,wind_offshore,2080,0.4
USA,electricity,wind,wind_offshore,2085,0.4
USA,electricity,wind,wind_offshore,2090,0.4
USA,electricity,wind,wind_offshore,2095,0.4
USA,electricity,wind,wind_offshore,2100,0.4
Africa_Eastern,electricity,wind,wind_offshore,1975,0.48
Africa_Eastern,electricity,wind,wind_offshore,1990,0.48
Africa_Eastern,electricity,wind,wind_offshore,2005,0.48
Africa_Eastern,electricity,wind,wind_offshore,2010,0.48
Africa_Eastern,electricity,wind,wind_offshore,2015,0.48
Africa_Eastern,electricity,wind,wind_offshore,2020,0.48
Africa_Eastern,electricity,wind,wind_offshore,2025,0.48
Africa_Eastern,electricity,wind,wind_offshore,2030,0.48
Africa_Eastern,electricity,wind,wind_offshore,2035,0.48
Africa_Eastern,electricity,wind,wind_offshore,2040,0.48
Africa_Eastern,electricity,wind,wind_offshore,2045,0.48
Africa_Eastern,electricity,wind,wind_offshore,2050,0.48
Africa_Eastern,electricity,wind,wind_offshore,2055,0.48
Africa_Eastern,electricity,wind,wind_offshore,2060,0.48
Africa_Eastern,electricity,wind,wind_offshore,2065,0.48
Africa_Eastern,electricity,wind,wind_offshore,2070,0.48
Africa_Eastern,electricity,wind,wind_offshore,2075,0.48
Africa_Eastern,electricity,wind,wind_offshore,2080,0.48
Africa_Eastern,electricity,wind,wind_offshore,2085,0.48
Africa_Eastern,electricity,wind,wind_offshore,2090,0.48
Africa_Eastern,electricity,wind,wind_offshore,2095,0.48
Africa_Eastern,electricity,wind,wind_offshore,2100,0.48
Africa_Northern,electricity,wind,wind_offshore,1975,0.48
Africa_Northern,electricity,wind,wind_offshore,1990,0.48
Africa_Northern,electricity,wind,wind_offshore,2005,0.48
Africa_Northern,electricity,wind,wind_offshore,2010,0.48
Africa_Northern,electricity,wind,wind_offshore,2015,0.48
Africa_Northern,electricity,wind,wind_offshore,2020,0.48
Africa_Northern,electricity,wind,wind_offshore,2025,0.48
Africa_Northern,electricity,wind,wind_offshore,2030,0.48
Africa_Northern,electricity,wind,wind_offshore,2035,0.48
Africa_Northern,electricity,wind,wind_offshore,2040,0.48
Africa_Northern,electricity,wind,wind_offshore,2045,0.48
Africa_Northern,electricity,wind,wind_offshore,2050,0.48
Africa_Northern,electricity,wind,wind_offshore,2055,0.48
Africa_Northern,electricity,wind,wind_offshore,2060,0.48
Africa_Northern,electricity,wind,wind_offshore,2065,0.48
Africa_Northern,electricity,wind,wind_offshore,2070,0.48
Africa_Northern,electricity,wind,wind_offshore,2075,0.48
Africa_Northern,electricity,wind,wind_offshore,2080,0.48
Africa_Northern,electricity,wind,wind_offshore,2085,0.48
Africa_Northern,electricity,wind,wind_offshore,2090,0.48
Africa_Northern,electricity,wind,wind_offshore,2095,0.48
Africa_Northern,electricity,wind,wind_offshore,2100,0.48
Africa_Southern,electricity,wind,wind_offshore,1975,0.48
Africa_Southern,electricity,wind,wind_offshore,1990,0.48
Africa_Southern,electricity,wind,wind_offshore,2005,0.48
Africa_Southern,electricity,wind,wind_offshore,2010,0.48
Africa_Southern,electricity,wind,wind_offshore,2015,0.48
Africa_Southern,electricity,wind,wind_offshore,2020,0.48
Africa_Southern,electricity,wind,wind_offshore,2025,0.48
Africa_Southern,electricity,wind,wind_offshore,2030,0.48
Africa_Southern,electricity,wind,wind_offshore,2035,0.48
Africa_Southern,electricity,wind,wind_offshore,2040,0.48
Africa_Southern,electricity,wind,wind_offshore,2045,0.48
Africa_Southern,electricity,wind,wind_offshore,2050,0.48
Africa_Southern,electricity,wind,wind_offshore,2055,0.48
Africa_Southern,electricity,wind,wind_offshore,2060,0.48
Africa_Southern,electricity,wind,wind_offshore,2065,0.48
Africa_Southern,electricity,wind,wind_offshore,2070,0.48
Africa_Southern,electricity,wind,wind_offshore,2075,0.48
Africa_Southern,electricity,wind,wind_offshore,2080,0.48
Africa_Southern,electricity,wind,wind_offshore,2085,0.48
Africa_Southern,electricity,wind,wind_offshore,2090,0.48
Africa_Southern,electricity,wind,wind_offshore,2095,0.48
Africa_Southern,electricity,wind,wind_offshore,2100,0.48
Africa_Western,electricity,wind,wind_offshore,1975,0.48
Africa_Western,electricity,wind,wind_offshore,1990,0.48
Africa_Western,electricity,wind,wind_offshore,2005,0.48
Africa_Western,electricity,wind,wind_offshore,2010,0.48
Africa_Western,electricity,wind,wind_offshore,2015,0.48
Africa_Western,electricity,wind,wind_offshore,2020,0.48
Africa_Western,electricity,wind,wind_offshore,2025,0.48
Africa_Western,electricity,wind,wind_offshore,2030,0.48
Africa_Western,electricity,wind,wind_offshore,2035,0.48
Africa_Western,electricity,wind,wind_offshore,2040,0.48
Africa_Western,electricity,wind,wind_offshore,2045,0.48
Africa_Western,electricity,wind,wind_offshore,2050,0.48
Africa_Western,electricity,wind,wind_offshore,2055,0.48
Africa_Western,electricity,wind,wind_offshore,2060,0.48
Africa_Western,electricity,wind,wind_offshore,2065,0.48
Africa_Western,electricity,wind,wind_offshore,2070,0.48
Africa_Western,electricity,wind,wind_offshore,2075,0.48
Africa_Western,electricity,wind,wind_offshore,2080,0.48
Africa_Western,electricity,wind,wind_offshore,2085,0.48
Africa_Western,electricity,wind,wind_offshore,2090,0.48
Africa_Western,electricity,wind,wind_offshore,2095,0.48
Africa_Western,electricity,wind,wind_offshore,2100,0.48
Australia_NZ,electricity,wind,wind_offshore,1975,0.48
Australia_NZ,electricity,wind,wind_offshore,1990,0.48
Australia_NZ,electricity,wind,wind_offshore,2005,0.48
Australia_NZ,electricity,wind,wind_offshore,2010,0.48
Australia_NZ,electricity,wind,wind_offshore,2015,0.48
Australia_NZ,electricity,wind,wind_offshore,2020,0.48
Australia_NZ,electricity,wind,wind_offshore,2025,0.48
Australia_NZ,electricity,wind,wind_offshore,2030,0.48
Australia_NZ,electricity,wind,wind_offshore,2035,0.48
Australia_NZ,electricity,wind,wind_offshore,2040,0.48
Australia_NZ,electricity,wind,wind_offshore,2045,0.48
Australia_NZ,electricity,wind,wind_offshore,2050,0.48
Australia_NZ,electricity,wind,wind_offshore,2055,0.48
Australia_NZ,electricity,wind,wind_offshore,2060,0.48
Australia_NZ,electricity,wind,wind_offshore,2065,0.48
Australia_NZ,electricity,wind,wind_offshore,2070,0.48
Australia_NZ,electricity,wind,wind_offshore,2075,0.48
Australia_NZ,electricity,wind,wind_offshore,2080,0.48
Australia_NZ,electricity,wind,wind_offshore,2085,0.48
Australia_NZ,electricity,wind,wind_offshore,2090,0.48
Australia_NZ,electricity,wind,wind_offshore,2095,0.48
Australia_NZ,electricity,wind,wind_offshore,2100,0.48
Brazil,electricity,wind,wind_offshore,1975,0.36
Brazil,electricity,wind,wind_offshore,1990,0.36
Brazil,electricity,wind,wind_offshore,2005,0.36
Brazil,electricity,wind,wind_offshore,2010,0.36
Brazil,electricity,wind,wind_offshore,2015,0.36
Brazil,electricity,wind,wind_offshore,2020,0.36
Brazil,electricity,wind,wind_offshore,2025,0.36
Brazil,electricity,wind,wind_offshore,2030,0.36
Brazil,electricity,wind,wind_offshore,2035,0.36
Brazil,electricity,wind,wind_offshore,2040,0.36
Brazil,electricity,wind,wind_offshore,2045,0.36
Brazil,electricity,wind,wind_offshore,2050,0.36
Brazil,electricity,wind,wind_offshore,2055,0.36
Brazil,electricity,wind,wind_offshore,2060,0.36
Brazil,electricity,wind,wind_offshore,2065,0.36
Brazil,electricity,wind,wind_offshore,2070,0.36
Brazil,electricity,wind,wind_offshore,2075,0.36
Brazil,electricity,wind,wind_offshore,2080,0.36
Brazil,electricity,wind,wind_offshore,2085,0.36
Brazil,electricity,wind,wind_offshore,2090,0.36
Brazil,electricity,wind,wind_offshore,2095,0.36
Brazil,electricity,wind,wind_offshore,2100,0.36
Canada,electricity,wind,wind_offshore,1975,0.48
Canada,electricity,wind,wind_offshore,1990,0.48
Canada,electricity,wind,wind_offshore,2005,0.48
Canada,electricity,wind,wind_offshore,2010,0.48
Canada,electricity,wind,wind_offshore,2015,0.48
Canada,electricity,wind,wind_offshore,2020,0.48
Canada,electricity,wind,wind_offshore,2025,0.48
Canada,electricity,wind,wind_offshore,2030,0.48
Canada,electricity,wind,wind_offshore,2035,0.48
Canada,electricity,wind,wind_offshore,2040,0.48
Canada,electricity,wind,wind_offshore,2045,0.48
Canada,electricity,wind,wind_offshore,2050,0.48
Canada,electricity,wind,wind_offshore,2055,0.48
Canada,electricity,wind,wind_offshore,2060,0.48
Canada,electricity,wind,wind_offshore,2065,0.48
Canada,electricity,wind,wind_offshore,2070,0.48
Canada,electricity,wind,wind_offshore,2075,0.48
Canada,electricity,wind,wind_offshore,2080,0.48
Canada,electricity,wind,wind_offshore,2085,0.48
Canada,electricity,wind,wind_offshore,2090,0.48
Canada,electricity,wind,wind_offshore,2095,0.48
Canada,electricity,wind,wind_offshore,2100,0.48
Central America and Caribbean,electricity,wind,wind_offshore,1975,0.44
Central America and Caribbean,electricity,wind,wind_offshore,1990,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2005,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2010,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2015,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2020,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2025,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2030,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2035,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2040,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2045,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2050,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2055,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2060,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2065,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2070,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2075,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2080,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2085,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2090,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2095,0.44
Central America and Caribbean,electricity,wind,wind_offshore,2100,0.44
Central Asia,electricity,wind,wind_offshore,1975,0.09
Central Asia,electricity,wind,wind_offshore,1990,0.09
Central Asia,electricity,wind,wind_offshore,2005,0.09
Central Asia,electricity,wind,wind_offshore,2010,0.09
Central Asia,electricity,wind,wind_offshore,2015,0.09
Central Asia,electricity,wind,wind_offshore,2020,0.09
Central Asia,electricity,wind,wind_offshore,2025,0.09
Central Asia,electricity,wind,wind_offshore,2030,0.09
Central Asia,electricity,wind,wind_offshore,2035,0.09
Central Asia,electricity,wind,wind_offshore,2040,0.09
Central Asia,electricity,wind,wind_offshore,2045,0.09
Central Asia,electricity,wind,wind_offshore,2050,0.09
Central Asia,electricity,wind,wind_offshore,2055,0.09
Central Asia,electricity,wind,wind_offshore,2060,0.09
Central Asia,electricity,wind,wind_offshore,2065,0.09
Central Asia,electricity,wind,wind_offshore,2070,0.09
Central Asia,electricity,wind,wind_offshore,2075,0.09
Central Asia,electricity,wind,wind_offshore,2080,0.09
Central Asia,electricity,wind,wind_offshore,2085,0.09
Central Asia,electricity,wind,wind_offshore,2090,0.09
Central Asia,electricity,wind,wind_offshore,2095,0.09
Central Asia,electricity,wind,wind_offshore,2100,0.09
China,electricity,wind,wind_offshore,1975,0.4
China,electricity,wind,wind_offshore,1990,0.4
China,electricity,wind,wind_offshore,2005,0.4
China,electricity,wind,wind_offshore,2010,0.4
China,electricity,wind,wind_offshore,2015,0.4
China,electricity,wind,wind_offshore,2020,0.4
China,electricity,wind,wind_offshore,2025,0.4
China,electricity,wind,wind_offshore,2030,0.4
China,electricity,wind,wind_offshore,2035,0.4
China,electricity,wind,wind_offshore,2040,0.4
China,electricity,wind,wind_offshore,2045,0.4
China,electricity,wind,wind_offshore,2050,0.4
China,electricity,wind,wind_offshore,2055,0.4
China,electricity,wind,wind_offshore,2060,0.4
China,electricity,wind,wind_offshore,2065,0.4
China,electricity,wind,wind_offshore,2070,0.4
China,electricity,wind,wind_offshore,2075,0.4
China,electricity,wind,wind_offshore,2080,0.4
China,electricity,wind,wind_offshore,2085,0.4
China,electricity,wind,wind_offshore,2090,0.4
China,electricity,wind,wind_offshore,2095,0.4
China,electricity,wind,wind_offshore,2100,0.4
EU-12,electricity,wind,wind_offshore,1975,0.36
EU-12,electricity,wind,wind_offshore,1990,0.36
EU-12,electricity,wind,wind_offshore,2005,0.36
EU-12,electricity,wind,wind_offshore,2010,0.36
EU-12,electricity,wind,wind_offshore,2015,0.36
EU-12,electricity,wind,wind_offshore,2020,0.36
EU-12,electricity,wind,wind_offshore,2025,0.36
EU-12,electricity,wind,wind_offshore,2030,0.36
EU-12,electricity,wind,wind_offshore,2035,0.36
EU-12,electricity,wind,wind_offshore,2040,0.36
EU-12,electricity,wind,wind_offshore,2045,0.36
EU-12,electricity,wind,wind_offshore,2050,0.36
EU-12,electricity,wind,wind_offshore,2055,0.36
EU-12,electricity,wind,wind_offshore,2060,0.36
EU-12,electricity,wind,wind_offshore,2065,0.36
EU-12,electricity,wind,wind_offshore,2070,0.36
EU-12,electricity,wind,wind_offshore,2075,0.36
EU-12,electricity,wind,wind_offshore,2080,0.36
EU-12,electricity,wind,wind_offshore,2085,0.36
EU-12,electricity,wind,wind_offshore,2090,0.36
EU-12,electricity,wind,wind_offshore,2095,0.36
EU-12,electricity,wind,wind_offshore,2100,0.36
EU-15,electricity,wind,wind_offshore,1975,0.44
EU-15,electricity,wind,wind_offshore,1990,0.44
EU-15,electricity,wind,wind_offshore,2005,0.44
EU-15,electricity,wind,wind_offshore,2010,0.44
EU-15,electricity,wind,wind_offshore,2015,0.44
EU-15,electricity,wind,wind_offshore,2020,0.44
EU-15,electricity,wind,wind_offshore,2025,0.44
EU-15,electricity,wind,wind_offshore,2030,0.44
EU-15,electricity,wind,wind_offshore,2035,0.44
EU-15,electricity,wind,wind_offshore,2040,0.44
EU-15,electricity,wind,wind_offshore,2045,0.44
EU-15,electricity,wind,wind_offshore,2050,0.44
EU-15,electricity,wind,wind_offshore,2055,0.44
EU-15,electricity,wind,wind_offshore,2060,0.44
EU-15,electricity,wind,wind_offshore,2065,0.44
EU-15,electricity,wind,wind_offshore,2070,0.44
EU-15,electricity,wind,wind_offshore,2075,0.44
EU-15,electricity,wind,wind_offshore,2080,0.44
EU-15,electricity,wind,wind_offshore,2085,0.44
EU-15,electricity,wind,wind_offshore,2090,0.44
EU-15,electricity,wind,wind_offshore,2095,0.44
EU-15,electricity,wind,wind_offshore,2100,0.44
Europe_Eastern,electricity,wind,wind_offshore,1975,0.28
Europe_Eastern,electricity,wind,wind_offshore,1990,0.28
Europe_Eastern,electricity,wind,wind_offshore,2005,0.28
Europe_Eastern,electricity,wind,wind_offshore,2010,0.28
Europe_Eastern,electricity,wind,wind_offshore,2015,0.28
Europe_Eastern,electricity,wind,wind_offshore,2020,0.28
Europe_Eastern,electricity,wind,wind_offshore,2025,0.28
Europe_Eastern,electricity,wind,wind_offshore,2030,0.28
Europe_Eastern,electricity,wind,wind_offshore,2035,0.28
Europe_Eastern,electricity,wind,wind_offshore,2040,0.28
Europe_Eastern,electricity,wind,wind_offshore,2045,0.28
Europe_Eastern,electricity,wind,wind_offshore,2050,0.28
